# Map of average order parameters calculated for atom type POPC-C22-32 of molecule type POPC.
# Calculated with 'gorder v0.4.0'.
@ xlabel x-dimension [nm]
@ ylabel y-dimension [nm]
@ zlabel order parameter ($-S_{CH}$)
@ zrange -1.0 0.5 0.25
$ type colorbar
$ colormap seismic_r
0.9000 5.6000 0.0611
0.9000 5.7000 0.0892
0.9000 5.8000 0.1069
0.9000 5.9000 0.1201
0.9000 6.0000 0.1097
0.9000 6.1000 0.0868
0.9000 6.2000 0.0879
0.9000 6.3000 0.0726
0.9000 6.4000 0.0620
0.9000 6.5000 0.0626
0.9000 6.6000 0.0860
0.9000 6.7000 0.0835
0.9000 6.8000 0.0576
0.9000 6.9000 0.0716
0.9000 7.0000 0.0831
0.9000 7.1000 0.1039
0.9000 7.2000 0.0955
0.9000 7.3000 0.0956
0.9000 7.4000 0.0751
0.9000 7.5000 0.0792
0.9000 7.6000 0.0902
0.9000 7.7000 0.0966
0.9000 7.8000 0.0876
0.9000 7.9000 0.0726
0.9000 8.0000 0.0927
0.9000 8.1000 0.0778
0.9000 8.2000 0.0665
0.9000 8.3000 0.0869
0.9000 8.4000 0.0886
0.9000 8.5000 0.1012
0.9000 8.6000 0.0978
0.9000 8.7000 0.1211
0.9000 8.8000 0.1261
0.9000 8.9000 0.0830
0.9000 9.0000 0.0709
0.9000 9.1000 0.0847
1.0000 0.0000 0.0822
1.0000 0.1000 0.0622
1.0000 0.2000 0.0906
1.0000 0.3000 0.0937
1.0000 0.4000 0.0904
1.0000 0.5000 0.0802
1.0000 0.6000 0.0715
1.0000 0.7000 0.0391
1.0000 0.8000 0.0867
1.0000 0.9000 0.0742
1.0000 1.0000 0.0656
1.0000 1.1000 0.0931
1.0000 1.2000 0.1010
1.0000 1.3000 0.0884
1.0000 1.4000 0.0927
1.0000 1.5000 0.0746
1.0000 1.6000 0.0881
1.0000 1.7000 0.0897
1.0000 1.8000 0.0966
1.0000 1.9000 0.0985
1.0000 2.0000 0.0900
1.0000 2.1000 0.0865
1.0000 2.2000 0.0970
1.0000 2.3000 0.0756
1.0000 2.4000 0.0835
1.0000 2.5000 0.0972
1.0000 2.6000 0.0731
1.0000 2.7000 0.0929
1.0000 2.8000 0.0568
1.0000 2.9000 0.0517
1.0000 3.0000 0.0594
1.0000 3.1000 0.0603
1.0000 3.2000 0.0791
1.0000 3.3000 0.0779
1.0000 3.4000 0.0580
1.0000 3.5000 0.0927
1.0000 3.6000 0.0814
1.0000 3.7000 0.0857
1.0000 3.8000 0.0562
1.0000 3.9000 0.1133
1.0000 4.0000 0.0987
1.0000 4.1000 0.0952
1.0000 4.2000 0.0869
1.0000 4.3000 0.0921
1.0000 4.4000 0.0806
1.0000 4.5000 0.1019
1.0000 4.6000 0.1109
1.0000 4.7000 0.0905
1.0000 4.8000 0.0938
1.0000 4.9000 0.0771
1.0000 5.0000 0.0879
1.0000 5.1000 0.1089
1.0000 5.2000 0.0706
1.0000 5.3000 0.0639
1.0000 5.4000 0.0546
1.0000 5.5000 0.0854
1.0000 5.6000 0.0757
1.0000 5.7000 0.0977
1.0000 5.8000 0.0881
1.0000 5.9000 0.1068
1.0000 6.0000 0.1179
1.0000 6.1000 0.1022
1.0000 6.2000 0.0845
1.0000 6.3000 0.0762
1.0000 6.4000 0.0799
1.0000 6.5000 0.0368
1.0000 6.6000 0.0581
1.0000 6.7000 0.0628
1.0000 6.8000 0.0768
1.0000 6.9000 0.0784
1.0000 7.0000 0.0735
1.0000 7.1000 0.0877
1.0000 7.2000 0.0979
1.0000 7.3000 0.0694
1.0000 7.4000 0.0673
1.0000 7.5000 0.0603
1.0000 7.6000 0.0893
1.0000 7.7000 0.0963
1.0000 7.8000 0.1086
1.0000 7.9000 0.0850
1.0000 8.0000 0.0785
1.0000 8.1000 0.0755
1.0000 8.2000 0.0668
1.0000 8.3000 0.0614
1.0000 8.4000 0.0713
1.0000 8.5000 0.1152
1.0000 8.6000 0.1154
1.0000 8.7000 0.1210
1.0000 8.8000 0.0901
1.0000 8.9000 0.0869
1.0000 9.0000 0.0673
1.0000 9.1000 0.0704
1.1000 0.0000 0.0629
1.1000 0.1000 0.0695
1.1000 0.2000 0.0816
1.1000 0.3000 0.1110
1.1000 0.4000 0.0796
1.1000 0.5000 0.0558
1.1000 0.6000 0.0575
1.1000 0.7000 0.0806
1.1000 0.8000 0.0530
1.1000 0.9000 0.0726
1.1000 1.0000 0.0659
1.1000 1.1000 0.0694
1.1000 1.2000 0.1141
1.1000 1.3000 0.0963
1.1000 1.4000 0.1136
1.1000 1.5000 0.1128
1.1000 1.6000 0.1079
1.1000 1.7000 0.0891
1.1000 1.8000 0.0976
1.1000 1.9000 0.0933
1.1000 2.0000 0.1144
1.1000 2.1000 0.1002
1.1000 2.2000 0.1124
1.1000 2.3000 0.1202
1.1000 2.4000 0.1026
1.1000 2.5000 0.0861
1.1000 2.6000 0.0715
1.1000 2.7000 0.0863
1.1000 2.8000 0.0881
1.1000 2.9000 0.0645
1.1000 3.0000 0.0905
1.1000 3.1000 0.0834
1.1000 3.2000 0.0867
1.1000 3.3000 0.0751
1.1000 3.4000 0.0678
1.1000 3.5000 0.0758
1.1000 3.6000 0.0860
1.1000 3.7000 0.0754
1.1000 3.8000 0.0970
1.1000 3.9000 0.0781
1.1000 4.0000 0.0944
1.1000 4.1000 0.1037
1.1000 4.2000 0.0773
1.1000 4.3000 0.0783
1.1000 4.4000 0.1021
1.1000 4.5000 0.1110
1.1000 4.6000 0.1072
1.1000 4.7000 0.0857
1.1000 4.8000 0.0864
1.1000 4.9000 0.0766
1.1000 5.0000 0.1027
1.1000 5.1000 0.0981
1.1000 5.2000 0.0985
1.1000 5.3000 0.1055
1.1000 5.4000 0.0610
1.1000 5.5000 0.0914
1.1000 5.6000 0.0893
1.1000 5.7000 0.0997
1.1000 5.8000 0.0978
1.1000 5.9000 0.0930
1.1000 6.0000 0.1065
1.1000 6.1000 0.0996
1.1000 6.2000 0.1013
1.1000 6.3000 0.1066
1.1000 6.4000 0.0717
1.1000 6.5000 0.0783
1.1000 6.6000 0.0908
1.1000 6.7000 0.0691
1.1000 6.8000 0.0677
1.1000 6.9000 0.0925
1.1000 7.0000 0.1081
1.1000 7.1000 0.1030
1.1000 7.2000 0.0729
1.1000 7.3000 0.0605
1.1000 7.4000 0.0529
1.1000 7.5000 0.0846
1.1000 7.6000 0.1038
1.1000 7.7000 0.1011
1.1000 7.8000 0.0887
1.1000 7.9000 0.0879
1.1000 8.0000 0.0759
1.1000 8.1000 0.0758
1.1000 8.2000 0.0701
1.1000 8.3000 0.0915
1.1000 8.4000 0.0825
1.1000 8.5000 0.0976
1.1000 8.6000 0.0972
1.1000 8.7000 0.0946
1.1000 8.8000 0.1002
1.1000 8.9000 0.1034
1.1000 9.0000 0.0812
1.1000 9.1000 0.0685
1.2000 0.0000 0.0932
1.2000 0.1000 0.0928
1.2000 0.2000 0.0861
1.2000 0.3000 0.0972
1.2000 0.4000 0.0754
1.2000 0.5000 0.0683
1.2000 0.6000 0.0468
1.2000 0.7000 0.0642
1.2000 0.8000 0.0623
1.2000 0.9000 0.0858
1.2000 1.0000 0.1046
1.2000 1.1000 0.0544
1.2000 1.2000 0.1037
1.2000 1.3000 0.1113
1.2000 1.4000 0.0903
1.2000 1.5000 0.0972
1.2000 1.6000 0.0938
1.2000 1.7000 0.1040
1.2000 1.8000 0.0997
1.2000 1.9000 0.0956
1.2000 2.0000 0.1072
1.2000 2.1000 0.1065
1.2000 2.2000 0.0841
1.2000 2.3000 0.0807
1.2000 2.4000 0.0944
1.2000 2.5000 0.0777
1.2000 2.6000 0.0739
1.2000 2.7000 0.0848
1.2000 2.8000 0.1003
1.2000 2.9000 0.1164
1.2000 3.0000 0.1076
1.2000 3.1000 0.0802
1.2000 3.2000 0.0749
1.2000 3.3000 0.0719
1.2000 3.4000 0.0469
1.2000 3.5000 0.0845
1.2000 3.6000 0.0863
1.2000 3.7000 0.0917
1.2000 3.8000 0.0929
1.2000 3.9000 0.1104
1.2000 4.0000 0.0871
1.2000 4.1000 0.0940
1.2000 4.2000 0.1048
1.2000 4.3000 0.0767
1.2000 4.4000 0.0893
1.2000 4.5000 0.1079
1.2000 4.6000 0.1057
1.2000 4.7000 0.0844
1.2000 4.8000 0.0892
1.2000 4.9000 0.0745
1.2000 5.0000 0.0753
1.2000 5.1000 0.0841
1.2000 5.2000 0.0843
1.2000 5.3000 0.0727
1.2000 5.4000 0.0721
1.2000 5.5000 0.0712
1.2000 5.6000 0.0876
1.2000 5.7000 0.1035
1.2000 5.8000 0.1001
1.2000 5.9000 0.0721
1.2000 6.0000 0.0795
1.2000 6.1000 0.0733
1.2000 6.2000 0.1126
1.2000 6.3000 0.0731
1.2000 6.4000 0.0670
1.2000 6.5000 0.0744
1.2000 6.6000 0.0896
1.2000 6.7000 0.0814
1.2000 6.8000 0.0795
1.2000 6.9000 0.0911
1.2000 7.0000 0.0810
1.2000 7.1000 0.0968
1.2000 7.2000 0.0779
1.2000 7.3000 0.0761
1.2000 7.4000 0.0708
1.2000 7.5000 0.0710
1.2000 7.6000 0.1021
1.2000 7.7000 0.0873
1.2000 7.8000 0.0891
1.2000 7.9000 0.0711
1.2000 8.0000 0.0692
1.2000 8.1000 0.0849
1.2000 8.2000 0.0857
1.2000 8.3000 0.0818
1.2000 8.4000 0.0988
1.2000 8.5000 0.0919
1.2000 8.6000 0.0946
1.2000 8.7000 0.1055
1.2000 8.8000 0.0826
1.2000 8.9000 0.0923
1.2000 9.0000 0.0711
1.2000 9.1000 0.0934
1.3000 0.0000 0.1274
1.3000 0.1000 0.0994
1.3000 0.2000 0.0938
1.3000 0.3000 0.0974
1.3000 0.4000 0.0870
1.3000 0.5000 0.0930
1.3000 0.6000 0.0685
1.3000 0.7000 0.0654
1.3000 0.8000 0.0498
1.3000 0.9000 0.0575
1.3000 1.0000 0.0828
1.3000 1.1000 0.0877
1.3000 1.2000 0.0911
1.3000 1.3000 0.0790
1.3000 1.4000 0.0535
1.3000 1.5000 0.0543
1.3000 1.6000 0.0655
1.3000 1.7000 0.0747
1.3000 1.8000 0.1149
1.3000 1.9000 0.0836
1.3000 2.0000 0.1038
1.3000 2.1000 0.0892
1.3000 2.2000 0.0935
1.3000 2.3000 0.0932
1.3000 2.4000 0.0850
1.3000 2.5000 0.0958
1.3000 2.6000 0.0848
1.3000 2.7000 0.0988
1.3000 2.8000 0.0885
1.3000 2.9000 0.0947
1.3000 3.0000 0.0762
1.3000 3.1000 0.0766
1.3000 3.2000 0.0783
1.3000 3.3000 0.0830
1.3000 3.4000 0.0530
1.3000 3.5000 0.0615
1.3000 3.6000 0.0774
1.3000 3.7000 0.0729
1.3000 3.8000 0.0822
1.3000 3.9000 0.0672
1.3000 4.0000 0.0739
1.3000 4.1000 0.0714
1.3000 4.2000 0.0797
1.3000 4.3000 0.0879
1.3000 4.4000 0.1128
1.3000 4.5000 0.0997
1.3000 4.6000 0.0951
1.3000 4.7000 0.1067
1.3000 4.8000 0.1100
1.3000 4.9000 0.0913
1.3000 5.0000 0.0850
1.3000 5.1000 0.0816
1.3000 5.2000 0.0845
1.3000 5.3000 0.0774
1.3000 5.4000 0.0771
1.3000 5.5000 0.0646
1.3000 5.6000 0.0824
1.3000 5.7000 0.0997
1.3000 5.8000 0.0746
1.3000 5.9000 0.0570
1.3000 6.0000 0.0680
1.3000 6.1000 0.0895
1.3000 6.2000 0.0881
1.3000 6.3000 0.0758
1.3000 6.4000 0.0591
1.3000 6.5000 0.0713
1.3000 6.6000 0.0717
1.3000 6.7000 0.0820
1.3000 6.8000 0.0708
1.3000 6.9000 0.0935
1.3000 7.0000 0.0879
1.3000 7.1000 0.0969
1.3000 7.2000 0.0904
1.3000 7.3000 0.0712
1.3000 7.4000 0.0752
1.3000 7.5000 0.0760
1.3000 7.6000 0.1049
1.3000 7.7000 0.0874
1.3000 7.8000 0.0902
1.3000 7.9000 0.0835
1.3000 8.0000 0.0877
1.3000 8.1000 0.0744
1.3000 8.2000 0.1105
1.3000 8.3000 0.0945
1.3000 8.4000 0.1055
1.3000 8.5000 0.1092
1.3000 8.6000 0.0942
1.3000 8.7000 0.1014
1.3000 8.8000 0.0879
1.3000 8.9000 0.1035
1.3000 9.0000 0.1057
1.3000 9.1000 0.1088
1.4000 0.0000 0.0894
1.4000 0.1000 0.1095
1.4000 0.2000 0.1003
1.4000 0.3000 0.0927
1.4000 0.4000 0.1118
1.4000 0.5000 0.0680
1.4000 0.6000 0.0848
1.4000 0.7000 0.0333
1.4000 0.8000 0.0616
1.4000 0.9000 0.0674
1.4000 1.0000 0.0676
1.4000 1.1000 0.0908
1.4000 1.2000 0.0959
1.4000 1.3000 0.0855
1.4000 1.4000 0.0610
1.4000 1.5000 0.0572
1.4000 1.6000 0.0589
1.4000 1.7000 0.1163
1.4000 1.8000 0.1239
1.4000 1.9000 0.1014
1.4000 2.0000 0.1078
1.4000 2.1000 0.1018
1.4000 2.2000 0.1075
1.4000 2.3000 0.1015
1.4000 2.4000 0.0954
1.4000 2.5000 0.1123
1.4000 2.6000 0.0974
1.4000 2.7000 0.0823
1.4000 2.8000 0.0847
1.4000 2.9000 0.0938
1.4000 3.0000 0.0870
1.4000 3.1000 0.0734
1.4000 3.2000 0.0732
1.4000 3.3000 0.0782
1.4000 3.4000 0.0612
1.4000 3.5000 0.0349
1.4000 3.6000 0.0769
1.4000 3.7000 0.0603
1.4000 3.8000 0.0452
1.4000 3.9000 0.0842
1.4000 4.0000 0.0826
1.4000 4.1000 0.0894
1.4000 4.2000 0.0925
1.4000 4.3000 0.1016
1.4000 4.4000 0.0911
1.4000 4.5000 0.1119
1.4000 4.6000 0.1022
1.4000 4.7000 0.0997
1.4000 4.8000 0.1074
1.4000 4.9000 0.0995
1.4000 5.0000 0.0903
1.4000 5.1000 0.1063
1.4000 5.2000 0.0774
1.4000 5.3000 0.0603
1.4000 5.4000 0.0664
1.4000 5.5000 0.0823
1.4000 5.6000 0.0817
1.4000 5.7000 0.0655
1.4000 5.8000 0.0816
1.4000 5.9000 0.0757
1.4000 6.0000 0.0802
1.4000 6.1000 0.0976
1.4000 6.2000 0.1023
1.4000 6.3000 0.0889
1.4000 6.4000 0.0610
1.4000 6.5000 0.0808
1.4000 6.6000 0.0849
1.4000 6.7000 0.0951
1.4000 6.8000 0.0884
1.4000 6.9000 0.0979
1.4000 7.0000 0.0967
1.4000 7.1000 0.1140
1.4000 7.2000 0.1166
1.4000 7.3000 0.1048
1.4000 7.4000 0.1094
1.4000 7.5000 0.0860
1.4000 7.6000 0.1147
1.4000 7.7000 0.0821
1.4000 7.8000 0.1001
1.4000 7.9000 0.0921
1.4000 8.0000 0.0735
1.4000 8.1000 0.0920
1.4000 8.2000 0.0756
1.4000 8.3000 0.1041
1.4000 8.4000 0.1226
1.4000 8.5000 0.0967
1.4000 8.6000 0.0923
1.4000 8.7000 0.0974
1.4000 8.8000 0.0872
1.4000 8.9000 0.0901
1.4000 9.0000 0.0767
1.4000 9.1000 0.0752
1.5000 0.0000 0.0934
1.5000 0.1000 0.0809
1.5000 0.2000 0.0798
1.5000 0.3000 0.0828
1.5000 0.4000 0.0904
1.5000 0.5000 0.0934
1.5000 0.6000 0.0829
1.5000 0.7000 0.0614
1.5000 0.8000 0.0636
1.5000 0.9000 0.0594
1.5000 1.0000 0.0709
1.5000 1.1000 0.0852
1.5000 1.2000 0.0951
1.5000 1.3000 0.0632
1.5000 1.4000 0.0722
1.5000 1.5000 0.0748
1.5000 1.6000 0.0865
1.5000 1.7000 0.1038
1.5000 1.8000 0.1001
1.5000 1.9000 0.1091
1.5000 2.0000 0.1039
1.5000 2.1000 0.1071
1.5000 2.2000 0.1200
1.5000 2.3000 0.0957
1.5000 2.4000 0.1164
1.5000 2.5000 0.1352
1.5000 2.6000 0.1018
1.5000 2.7000 0.0740
1.5000 2.8000 0.0929
1.5000 2.9000 0.0720
1.5000 3.0000 0.0945
1.5000 3.1000 0.0607
1.5000 3.2000 0.0750
1.5000 3.3000 0.0803
1.5000 3.4000 0.0613
1.5000 3.5000 0.0741
1.5000 3.6000 0.0528
1.5000 3.7000 0.0528
1.5000 3.8000 0.0760
1.5000 3.9000 0.0901
1.5000 4.0000 0.0863
1.5000 4.1000 0.0989
1.5000 4.2000 0.1070
1.5000 4.3000 0.1056
1.5000 4.4000 0.1137
1.5000 4.5000 0.1092
1.5000 4.6000 0.1097
1.5000 4.7000 0.1071
1.5000 4.8000 0.0831
1.5000 4.9000 0.0988
1.5000 5.0000 0.0839
1.5000 5.1000 0.0669
1.5000 5.2000 0.0720
1.5000 5.3000 0.0509
1.5000 5.4000 0.0799
1.5000 5.5000 0.0682
1.5000 5.6000 0.0664
1.5000 5.7000 0.0511
1.5000 5.8000 0.0702
1.5000 5.9000 0.0678
1.5000 6.0000 0.0831
1.5000 6.1000 0.0779
1.5000 6.2000 0.1079
1.5000 6.3000 0.0912
1.5000 6.4000 0.0903
1.5000 6.5000 0.0826
1.5000 6.6000 0.0795
1.5000 6.7000 0.0872
1.5000 6.8000 0.0888
1.5000 6.9000 0.0894
1.5000 7.0000 0.1036
1.5000 7.1000 0.1160
1.5000 7.2000 0.1061
1.5000 7.3000 0.1062
1.5000 7.4000 0.1055
1.5000 7.5000 0.0885
1.5000 7.6000 0.1055
1.5000 7.7000 0.1151
1.5000 7.8000 0.1189
1.5000 7.9000 0.1132
1.5000 8.0000 0.1024
1.5000 8.1000 0.0832
1.5000 8.2000 0.0973
1.5000 8.3000 0.0961
1.5000 8.4000 0.1065
1.5000 8.5000 0.1201
1.5000 8.6000 0.0963
1.5000 8.7000 0.0880
1.5000 8.8000 0.0900
1.5000 8.9000 0.0779
1.5000 9.0000 0.0841
1.5000 9.1000 0.1098
1.6000 0.0000 0.1036
1.6000 0.1000 0.0690
1.6000 0.2000 0.0627
1.6000 0.3000 0.0945
1.6000 0.4000 0.0970
1.6000 0.5000 0.0930
1.6000 0.6000 0.0838
1.6000 0.7000 0.0616
1.6000 0.8000 0.0519
1.6000 0.9000 0.0574
1.6000 1.0000 0.0737
1.6000 1.1000 0.0848
1.6000 1.2000 0.1002
1.6000 1.3000 0.1041
1.6000 1.4000 0.0909
1.6000 1.5000 0.0870
1.6000 1.6000 0.1072
1.6000 1.7000 0.1221
1.6000 1.8000 0.1102
1.6000 1.9000 0.1052
1.6000 2.0000 0.1167
1.6000 2.1000 0.1087
1.6000 2.2000 0.1069
1.6000 2.3000 0.0989
1.6000 2.4000 0.1182
1.6000 2.5000 0.1084
1.6000 2.6000 0.0885
1.6000 2.7000 0.0944
1.6000 2.8000 0.0769
1.6000 2.9000 0.0741
1.6000 3.0000 0.0700
1.6000 3.1000 0.0928
1.6000 3.2000 0.0774
1.6000 3.3000 0.0619
1.6000 3.4000 0.0832
1.6000 3.5000 0.0771
1.6000 3.6000 0.0666
1.6000 3.7000 0.0785
1.6000 3.8000 0.0603
1.6000 3.9000 0.0853
1.6000 4.0000 0.0900
1.6000 4.1000 0.1011
1.6000 4.2000 0.1114
1.6000 4.3000 0.0946
1.6000 4.4000 0.0927
1.6000 4.5000 0.0864
1.6000 4.6000 0.1046
1.6000 4.7000 0.1058
1.6000 4.8000 0.0860
1.6000 4.9000 0.0720
1.6000 5.0000 0.0722
1.6000 5.1000 0.0746
1.6000 5.2000 0.0685
1.6000 5.3000 0.0748
1.6000 5.4000 0.0745
1.6000 5.5000 0.1022
1.6000 5.6000 0.0734
1.6000 5.7000 0.0780
1.6000 5.8000 0.0721
1.6000 5.9000 0.0789
1.6000 6.0000 0.0887
1.6000 6.1000 0.0875
1.6000 6.2000 0.0880
1.6000 6.3000 0.0957
1.6000 6.4000 0.0918
1.6000 6.5000 0.0880
1.6000 6.6000 0.0913
1.6000 6.7000 0.1049
1.6000 6.8000 0.1062
1.6000 6.9000 0.1070
1.6000 7.0000 0.0911
1.6000 7.1000 0.1105
1.6000 7.2000 0.1009
1.6000 7.3000 0.1108
1.6000 7.4000 0.1143
1.6000 7.5000 0.1072
1.6000 7.6000 0.0873
1.6000 7.7000 0.1094
1.6000 7.8000 0.1282
1.6000 7.9000 0.1026
1.6000 8.0000 0.0908
1.6000 8.1000 0.0835
1.6000 8.2000 0.1013
1.6000 8.3000 0.0902
1.6000 8.4000 0.0975
1.6000 8.5000 0.0868
1.6000 8.6000 0.0945
1.6000 8.7000 0.1138
1.6000 8.8000 0.1102
1.6000 8.9000 0.0926
1.6000 9.0000 0.0759
1.6000 9.1000 0.0666
1.7000 0.0000 0.0573
1.7000 0.1000 0.0712
1.7000 0.2000 0.0617
1.7000 0.3000 0.0776
1.7000 0.4000 0.0887
1.7000 0.5000 0.0883
1.7000 0.6000 0.0839
1.7000 0.7000 0.0729
1.7000 0.8000 0.0841
1.7000 0.9000 0.1014
1.7000 1.0000 0.0847
1.7000 1.1000 0.0975
1.7000 1.2000 0.0993
1.7000 1.3000 0.1042
1.7000 1.4000 0.0683
1.7000 1.5000 0.0936
1.7000 1.6000 0.1070
1.7000 1.7000 0.1047
1.7000 1.8000 0.1057
1.7000 1.9000 0.0982
1.7000 2.0000 0.1099
1.7000 2.1000 0.1007
1.7000 2.2000 0.0935
1.7000 2.3000 0.0984
1.7000 2.4000 0.1149
1.7000 2.5000 0.1065
1.7000 2.6000 0.0841
1.7000 2.7000 0.0932
1.7000 2.8000 0.0723
1.7000 2.9000 0.0687
1.7000 3.0000 0.0659
1.7000 3.1000 0.0523
1.7000 3.2000 0.0848
1.7000 3.3000 0.0819
1.7000 3.4000 0.0765
1.7000 3.5000 0.0826
1.7000 3.6000 0.0922
1.7000 3.7000 0.0753
1.7000 3.8000 0.0934
1.7000 3.9000 0.0972
1.7000 4.0000 0.0950
1.7000 4.1000 0.1074
1.7000 4.2000 0.0821
1.7000 4.3000 0.1024
1.7000 4.4000 0.0942
1.7000 4.5000 0.0930
1.7000 4.6000 0.0907
1.7000 4.7000 0.1000
1.7000 4.8000 0.0883
1.7000 4.9000 0.0840
1.7000 5.0000 0.0782
1.7000 5.1000 0.0655
1.7000 5.2000 0.0674
1.7000 5.3000 0.0763
1.7000 5.4000 0.0944
1.7000 5.5000 0.0768
1.7000 5.6000 0.1062
1.7000 5.7000 0.0757
1.7000 5.8000 0.0929
1.7000 5.9000 0.0974
1.7000 6.0000 0.0881
1.7000 6.1000 0.0831
1.7000 6.2000 0.0897
1.7000 6.3000 0.0988
1.7000 6.4000 0.1040
1.7000 6.5000 0.0980
1.7000 6.6000 0.1058
1.7000 6.7000 0.1023
1.7000 6.8000 0.1090
1.7000 6.9000 0.0789
1.7000 7.0000 0.0829
1.7000 7.1000 0.0826
1.7000 7.2000 0.1077
1.7000 7.3000 0.1067
1.7000 7.4000 0.1124
1.7000 7.5000 0.1056
1.7000 7.6000 0.1015
1.7000 7.7000 0.1260
1.7000 7.8000 0.0986
1.7000 7.9000 0.1095
1.7000 8.0000 0.1062
1.7000 8.1000 0.0875
1.7000 8.2000 0.0797
1.7000 8.3000 0.1004
1.7000 8.4000 0.0996
1.7000 8.5000 0.0815
1.7000 8.6000 0.0970
1.7000 8.7000 0.1217
1.7000 8.8000 0.1154
1.7000 8.9000 0.0946
1.7000 9.0000 0.0784
1.7000 9.1000 0.0745
1.8000 0.0000 0.0878
1.8000 0.1000 0.0795
1.8000 0.2000 0.0737
1.8000 0.3000 0.0628
1.8000 0.4000 0.0933
1.8000 0.5000 0.1171
1.8000 0.6000 0.0981
1.8000 0.7000 0.0880
1.8000 0.8000 0.0800
1.8000 0.9000 0.0885
1.8000 1.0000 0.0907
1.8000 1.1000 0.1107
1.8000 1.2000 0.1043
1.8000 1.3000 0.0815
1.8000 1.4000 0.1000
1.8000 1.5000 0.0727
1.8000 1.6000 0.0987
1.8000 1.7000 0.1210
1.8000 1.8000 0.0873
1.8000 1.9000 0.1069
1.8000 2.0000 0.1180
1.8000 2.1000 0.0964
1.8000 2.2000 0.0934
1.8000 2.3000 0.0929
1.8000 2.4000 0.0873
1.8000 2.5000 0.1020
1.8000 2.6000 0.0982
1.8000 2.7000 0.0823
1.8000 2.8000 0.0722
1.8000 2.9000 0.0736
1.8000 3.0000 0.0577
1.8000 3.1000 0.0623
1.8000 3.2000 0.0785
1.8000 3.3000 0.0586
1.8000 3.4000 0.0814
1.8000 3.5000 0.0980
1.8000 3.6000 0.0893
1.8000 3.7000 0.0737
1.8000 3.8000 0.0727
1.8000 3.9000 0.1018
1.8000 4.0000 0.0843
1.8000 4.1000 0.0914
1.8000 4.2000 0.0961
1.8000 4.3000 0.1145
1.8000 4.4000 0.0805
1.8000 4.5000 0.0843
1.8000 4.6000 0.0776
1.8000 4.7000 0.0879
1.8000 4.8000 0.0890
1.8000 4.9000 0.1014
1.8000 5.0000 0.0675
1.8000 5.1000 0.0898
1.8000 5.2000 0.0799
1.8000 5.3000 0.0930
1.8000 5.4000 0.0861
1.8000 5.5000 0.0845
1.8000 5.6000 0.0626
1.8000 5.7000 0.0960
1.8000 5.8000 0.0842
1.8000 5.9000 0.0928
1.8000 6.0000 0.0804
1.8000 6.1000 0.0986
1.8000 6.2000 0.1082
1.8000 6.3000 0.0845
1.8000 6.4000 0.1031
1.8000 6.5000 0.1104
1.8000 6.6000 0.1088
1.8000 6.7000 0.0947
1.8000 6.8000 0.1107
1.8000 6.9000 0.1035
1.8000 7.0000 0.0854
1.8000 7.1000 0.0968
1.8000 7.2000 0.1138
1.8000 7.3000 0.0950
1.8000 7.4000 0.0904
1.8000 7.5000 0.1039
1.8000 7.6000 0.1108
1.8000 7.7000 0.1115
1.8000 7.8000 0.1032
1.8000 7.9000 0.0862
1.8000 8.0000 0.0801
1.8000 8.1000 0.0900
1.8000 8.2000 0.0830
1.8000 8.3000 0.0679
1.8000 8.4000 0.0747
1.8000 8.5000 0.1104
1.8000 8.6000 0.0833
1.8000 8.7000 0.1067
1.8000 8.8000 0.1086
1.8000 8.9000 0.0912
1.8000 9.0000 0.0862
1.8000 9.1000 0.0635
1.9000 0.0000 0.0591
1.9000 0.1000 0.0830
1.9000 0.2000 0.1044
1.9000 0.3000 0.1035
1.9000 0.4000 0.0959
1.9000 0.5000 0.1039
1.9000 0.6000 0.1177
1.9000 0.7000 0.1026
1.9000 0.8000 0.0974
1.9000 0.9000 0.0897
1.9000 1.0000 0.1181
1.9000 1.1000 0.0921
1.9000 1.2000 0.0773
1.9000 1.3000 0.0793
1.9000 1.4000 0.0720
1.9000 1.5000 0.0800
1.9000 1.6000 0.1058
1.9000 1.7000 0.1147
1.9000 1.8000 0.0921
1.9000 1.9000 0.0729
1.9000 2.0000 0.0640
1.9000 2.1000 0.0781
1.9000 2.2000 0.0784
1.9000 2.3000 0.0793
1.9000 2.4000 0.0966
1.9000 2.5000 0.0899
1.9000 2.6000 0.1241
1.9000 2.7000 0.1162
1.9000 2.8000 0.0810
1.9000 2.9000 0.0623
1.9000 3.0000 0.0730
1.9000 3.1000 0.0803
1.9000 3.2000 0.0786
1.9000 3.3000 0.0865
1.9000 3.4000 0.0826
1.9000 3.5000 0.0997
1.9000 3.6000 0.0762
1.9000 3.7000 0.0926
1.9000 3.8000 0.0998
1.9000 3.9000 0.0937
1.9000 4.0000 0.0942
1.9000 4.1000 0.1182
1.9000 4.2000 0.1058
1.9000 4.3000 0.1208
1.9000 4.4000 0.1006
1.9000 4.5000 0.0791
1.9000 4.6000 0.0682
1.9000 4.7000 0.0718
1.9000 4.8000 0.0803
1.9000 4.9000 0.0993
1.9000 5.0000 0.0841
1.9000 5.1000 0.0638
1.9000 5.2000 0.0779
1.9000 5.3000 0.0694
1.9000 5.4000 0.0705
1.9000 5.5000 0.0749
1.9000 5.6000 0.0581
1.9000 5.7000 0.0881
1.9000 5.8000 0.0851
